Temps,Position X,Position Y,Position Z
161,9886,0,0,0
161,9951,0,0,0
162,0024,0,0,0
162,0087,0,0,0
162,015,0,0,0
162,0219,0,0,0
162,0294,0,0,0
162,0355,0,0,0
162,0418,0,0,0
162,0482,0,0,0
162,0546,0,0,0
162,0609,0,0,0
162,0671,0,0,0
162,0734,0,0,0
162,0798,0,0,0
162,0864,0,0,0
162,0928,0,0,0
162,0994,0,0,0
162,1056,0,0,0
162,1118,0,0,0
162,1182,0,0,0
162,1247,0,0,0
162,1312,0,0,0
162,1374,0,0,0
162,1438,0,0,0
162,1502,0,0,0
162,1565,0,0,0
162,1631,0,0,0
162,1694,0,0,0
162,1757,0,0,0
162,1824,0,0,0
162,1886,0,0,0
162,195,0,0,0
162,2016,0,0,0
162,2079,0,0,0
162,2145,0,0,0
162,2207,0,0,0
162,2273,0,0,0
162,2337,0,0,0
162,2407,0,0,0
162,2487,0,0,0
162,2558,0,0,0
162,2663,0,0,0
162,2734,0,0,0
162,2807,0,0,0
162,2871,0,0,0
162,2936,0,0,0
162,3,0,0,0
162,3066,0,0,0
162,3129,0,0,0
162,3193,0,0,0
162,3256,0,0,0
162,3321,0,0,0
162,3384,0,0,0
162,3463,0,0,0
162,3527,0,0,0
162,3599,0,0,0
162,3667,0,0,0
162,3731,0,0,0
162,3794,0,0,0
162,3857,0,0,0
162,3922,0,0,0
162,3986,0,0,0
162,405,0,0,0
162,4116,0,0,0
162,4181,0,0,0
162,4244,0,0,0
162,4311,0,0,0
162,4377,0,0,0
162,444,0,0,0
162,4505,0,0,0
162,4567,0,0,0
162,4631,0,0,0
162,4701,0,0,0
162,4766,0,0,0
162,4832,0,0,0
162,4895,0,0,0
162,496,0,0,0
162,5024,0,0,0
162,5086,0,0,0
162,5152,0,0,0
162,5217,0,0,0
162,528,0,0,0
162,5341,0,0,0
162,5416,0,0,0
162,5484,0,0,0
162,5548,0,0,0
162,5611,0,0,0
162,5675,0,0,0
162,5738,0,0,0
162,5808,0,0,0
162,5871,0,0,0
162,5935,0,0,0
162,6,0,0,0
162,6063,0,0,0
162,6125,0,0,0
162,6187,0,0,0
162,625,0,0,0
162,6313,0,0,0
162,6373,0,0,0
162,6438,0,0,0
162,6502,0,0,0
162,6573,0,0,0
162,664,0,0,0
162,6703,0,0,0
162,6773,0,0,0
162,6836,0,0,0
162,6902,0,0,0
162,6965,0,0,0
162,703,0,0,0
162,7092,0,0,0
162,7155,0,0,0
162,7218,0,0,0
162,7281,0,0,0
162,7342,0,0,0
162,7404,0,0,0
162,7469,0,0,0
162,7533,0,0,0
162,7596,0,0,0
162,7657,0,0,0
162,7721,0,0,0
162,7784,0,0,0
162,785,0,0,0
162,7914,0,0,0
162,7993,0,0,0
162,8056,0,0,0
162,8123,0,0,0
162,8185,0,0,0
162,8251,0,0,0
162,8319,0,0,0
162,8382,0,0,0
162,8445,0,0,0
162,8508,0,0,0
162,8573,0,0,0
162,8638,0,0,0
162,8702,0,0,0
162,8764,0,0,0
162,8829,0,0,0
162,8892,0,0,0
162,8965,0,0,0
162,9029,0,0,0
162,9094,0,0,0
162,9158,0,0,0
162,9222,0,0,0
162,9287,0,0,0
162,9351,0,0,0
162,9414,0,0,0
162,9477,0,0,0
162,9538,0,0,0
162,9601,0,0,0
162,9667,0,0,0
162,9729,0,0,0
162,9793,0,0,0
162,9856,0,0,0
162,9918,0,0,0
162,9983,0,0,0
163,0045,0,0,0
163,011,0,0,0
163,0172,0,0,0
163,0232,0,0,0
163,03,0,0,0
163,0364,0,0,0
163,0427,0,0,0
163,0497,0,0,0
163,0561,0,0,0
163,0626,0,0,0
163,0691,0,0,0
163,0754,0,0,0
163,0818,0,0,0
163,0883,0,0,0
163,0946,0,0,0
163,1012,0,0,0
163,1081,0,0,0
163,1147,0,0,0
163,1213,0,0,0
163,1275,0,0,0
163,1336,0,0,0
163,1396,0,0,0
163,1461,0,0,0
163,153,0,0,0
163,1603,0,0,0
163,1675,0,0,0
163,1744,0,0,0
163,1815,0,0,0
163,1878,0,0,0
163,195,0,0,0
163,2063,0,0,0
163,2134,0,0,0
163,2198,0,0,0
163,2271,0,0,0
163,2343,0,0,0
163,2408,0,0,0
163,2483,0,0,0
163,2547,0,0,0
163,2611,0,0,0
163,2676,0,0,0
163,2739,0,0,0
163,2805,0,0,0
163,2868,0,0,0
163,2931,0,0,0
163,3011,0,0,0
163,3075,0,0,0
163,3141,0,0,0
163,3203,0,0,0
163,3264,0,0,0
163,3328,0,0,0
163,3388,0,0,0
163,3452,0,0,0
163,352,0,0,0
163,3583,0,0,0
163,3654,0,0,0
163,3719,0,0,0
163,3782,0,0,0
163,3848,0,0,0
163,3912,0,0,0
163,3977,0,0,0
163,404,0,0,0
163,4105,0,0,0
163,4169,0,0,0
163,423,0,0,0
163,4298,0,0,0
163,4359,0,0,0
163,4422,0,0,0
163,4486,0,0,0
163,455,0,0,0
163,4615,0,0,0
163,4678,0,0,0
163,4738,0,0,0
163,482,0,0,0
163,4887,0,0,0
163,4951,0,0,0
163,5016,0,0,0
163,5081,0,0,0
163,5146,0,0,0
163,5212,0,0,0
163,5276,0,0,0
163,5341,0,0,0
163,5404,0,0,0
163,547,0,0,0
163,5536,0,0,0
163,5609,0,0,0
163,5683,0,0,0
163,5747,0,0,0
163,5815,0,0,0
163,5879,0,0,0
163,5946,0,0,0
163,6012,0,0,0
163,6079,0,0,0
163,6159,0,0,0
163,6227,0,0,0
163,6297,0,0,0
163,6363,0,0,0
163,6427,0,0,0
163,6492,0,0,0
163,6559,0,0,0
163,6632,0,0,0
163,6702,0,0,0
163,6768,0,0,0
163,6831,0,0,0
163,6894,0,0,0
163,697,0,0,0
163,7035,0,0,0
163,71,0,0,0
163,7165,0,0,0
163,7229,0,0,0
163,7294,0,0,0
163,7359,0,0,0
163,7421,0,0,0
163,7487,0,0,0
163,7551,0,0,0
163,7626,0,0,0
163,7691,0,0,0
163,7757,0,0,0
163,7827,0,0,0
163,7891,0,0,0
163,7958,0,0,0
163,8027,0,0,0
163,8095,0,0,0
163,8163,0,0,0
163,8227,0,0,0
163,8294,0,0,0
163,8358,0,0,0
163,8422,0,0,0
163,8486,0,0,0
163,855,0,0,0
163,8625,0,0,0
163,8691,0,0,0
163,8754,0,0,0
163,8819,0,0,0
163,8886,0,0,0
163,8952,0,0,0
163,9018,0,0,0
163,9081,0,0,0
163,9148,0,0,0
163,9211,0,0,0
163,9275,0,0,0
163,9337,0,0,0
163,9402,0,0,0
163,9468,0,0,0
163,9531,0,0,0
163,9606,0,0,0
163,9677,0,0,0
163,9745,0,0,0
163,981,0,0,0
163,9878,0,0,0
163,9946,0,0,0
164,0013,0,0,0
164,0078,0,0,0
164,0143,0,0,0
164,0207,0,0,0
164,0304,0,0,0
164,038,0,0,0
164,0445,0,0,0
164,0513,0,0,0
164,058,0,0,0
164,0648,0,0,0
164,0711,0,0,0
164,0773,0,0,0
164,0835,0,0,0
164,0897,0,0,0
164,0962,0,0,0
164,1024,0,0,0
164,1088,0,0,0
164,1153,0,0,0
164,1217,0,0,0
164,1283,0,0,0
164,1348,0,0,0
164,1411,0,0,0
164,1476,0,0,0
164,1551,0,0,0
164,162,0,0,0
164,1684,0,0,0
164,1746,0,0,0
164,1809,0,0,0
164,1876,0,0,0
164,1944,0,0,0
164,2011,0,0,0
164,2077,0,0,0
164,2144,0,0,0
164,222,0,0,0
164,2289,0,0,0
164,2356,0,0,0
164,2422,0,0,0
164,249,0,0,0
164,2556,0,0,0
164,2622,0,0,0
164,2687,0,0,0
164,2756,0,0,0
164,2822,0,0,0
164,2886,0,0,0
164,2951,0,0,0
164,3015,0,0,0
164,3078,0,0,0
164,3144,0,0,0
164,3207,0,0,0
164,327,0,0,0
164,3345,0,0,0
164,3412,0,0,0
164,3479,0,0,0
164,3544,0,0,0
164,3608,0,0,0
164,368,0,0,0
164,3746,0,0,0
164,3815,0,0,0
164,3884,0,0,0
164,3953,0,0,0
164,4021,0,0,0
164,4087,0,0,0
164,4153,0,0,0
164,4221,0,0,0
164,4295,0,0,0
164,4362,0,0,0
164,4426,0,0,0
164,4492,0,0,0
164,4556,0,0,0
164,4625,0,0,0
164,4688,0,0,0
164,4758,0,0,0
164,4826,0,0,0
164,4888,0,0,0
164,495,0,0,0
164,5016,0,0,0
164,5079,0,0,0
164,5144,0,0,0
164,5208,0,0,0
164,5285,0,0,0
164,5354,0,0,0
164,5419,0,0,0
164,5489,0,0,0
164,5554,0,0,0
164,5621,0,0,0
164,5687,0,0,0
164,5753,0,0,0
164,5822,0,0,0
164,5889,0,0,0
164,5956,0,0,0
164,602,0,0,0
164,6094,0,0,0
164,616,0,0,0
164,6223,0,0,0
164,6289,0,0,0
164,6353,0,0,0
164,642,0,0,0
164,6483,0,0,0
164,6544,0,0,0
164,6605,0,0,0
164,6667,0,0,0
164,6733,0,0,0
164,68,0,0,0
164,6867,0,0,0
164,6931,0,0,0
164,7001,0,0,0
164,7074,0,0,0
164,7145,0,0,0
164,721,0,0,0
164,7273,0,0,0
164,7339,0,0,0
164,7406,0,0,0
164,7475,0,0,0
164,7542,0,0,0
164,761,0,0,0
164,7679,0,0,0
164,7745,0,0,0
164,7813,0,0,0
164,7913,0,0,0
164,7989,0,0,0
164,8057,0,0,0
164,8123,0,0,0
164,8188,0,0,0
164,8251,0,0,0
164,8316,0,0,0
164,8377,0,0,0
164,8438,0,0,0
164,8506,0,0,0
164,8569,0,0,0
164,8634,0,0,0
164,8697,0,0,0
164,8761,0,0,0
164,8827,0,0,0
164,8893,0,0,0
164,8963,0,0,0
164,9029,0,0,0
164,9093,0,0,0
164,9157,0,0,0
164,922,0,0,0
164,9297,0,0,0
164,9364,0,0,0
164,943,0,0,0
164,9499,0,0,0
164,9565,0,0,0
164,9633,0,0,0
164,9698,0,0,0
164,9796,0,0,0
164,9863,0,0,0
164,9927,0,0,0
164,9991,0,0,0
165,0058,0,0,0
165,0126,0,0,0
165,0193,0,0,0
165,0258,0,0,0
165,0329,0,0,0
165,0394,0,0,0
165,0459,0,0,0
165,0525,0,0,0
165,0587,0,0,0
165,0653,0,0,0
165,0716,0,0,0
165,0779,0,0,0
165,0844,0,0,0
165,0909,0,0,0
165,0976,0,0,0
165,1039,0,0,0
165,1102,0,0,0
165,1168,0,0,0
165,123,0,0,0
165,1301,0,0,0
165,1369,0,0,0
165,1438,0,0,0
165,1506,0,0,0
165,1569,0,0,0
165,1635,0,0,0
165,17,0,0,0
165,1763,0,0,0
165,1826,0,0,0
165,189,0,0,0
165,1953,0,0,0
165,2018,0,0,0
165,2081,0,0,0
165,2144,0,0,0
165,2207,0,0,0
165,2271,0,0,0
165,2335,0,0,0
165,2398,0,0,0
165,2462,0,0,0
165,2524,0,0,0
165,2585,0,0,0
165,2647,0,0,0
165,2712,0,0,0
165,2774,0,0,0
165,2837,0,0,0
165,2902,0,0,0
165,2967,0,0,0
165,3031,0,0,0
165,3095,0,0,0
165,3159,0,0,0
165,3224,0,0,0
165,3288,0,0,0
165,3353,0,0,0
165,3415,0,0,0
165,348,0,0,0
165,3544,0,0,0
165,3606,0,0,0
165,3671,0,0,0
165,3734,0,0,0
165,3797,0,0,0
165,3864,0,0,0
165,3927,0,0,0
165,3993,0,0,0
165,4056,0,0,0
165,4117,0,0,0
165,4188,0,0,0
165,4252,0,0,0
165,4319,0,0,0
165,4382,0,0,0
165,4444,0,0,0
165,4512,0,0,0
165,4575,0,0,0
165,464,0,0,0
165,4705,0,0,0
165,4769,0,0,0
165,4837,0,0,0
165,4901,0,0,0
165,4965,0,0,0
165,5028,0,0,0
165,5089,0,0,0
165,5153,0,0,0
165,5215,0,0,0
165,5276,0,0,0
165,534,0,0,0
165,5401,0,0,0
165,5463,0,0,0
165,5527,0,0,0
165,559,0,0,0
165,5656,0,0,0
165,572,0,0,0
165,5785,0,0,0
165,5851,0,0,0
165,5913,0,0,0
165,5979,0,0,0
165,6042,0,0,0
165,6107,0,0,0
165,6173,0,0,0
165,6236,0,0,0
165,6302,0,0,0
165,6366,0,0,0
165,643,0,0,0
165,6496,0,0,0
165,656,0,0,0
165,6624,0,0,0
165,6689,0,0,0
165,6758,0,0,0
165,6857,0,0,0
165,6922,0,0,0
165,6987,0,0,0
165,7052,0,0,0
165,7117,0,0,0
165,7182,0,0,0
165,7245,0,0,0
165,7312,0,0,0
165,7376,0,0,0
165,744,0,0,0
165,7507,0,0,0
165,757,0,0,0
165,7638,0,0,0
165,7702,0,0,0
165,7764,0,0,0
165,7831,0,0,0
165,7896,0,0,0
165,7963,0,0,0
165,8026,0,0,0
165,8091,0,0,0
165,8154,0,0,0
165,8217,0,0,0
165,8277,0,0,0
165,8339,0,0,0
165,8402,0,0,0
165,8467,0,0,0
165,8531,0,0,0
165,8594,0,0,0
165,866,0,0,0
165,8725,0,0,0
165,8786,0,0,0
165,8852,0,0,0
165,8917,0,0,0
165,8981,0,0,0
165,9045,0,0,0
165,9107,0,0,0
165,9175,0,0,0
165,9238,0,0,0
165,9301,0,0,0
165,9366,0,0,0
165,9431,0,0,0
165,9497,0,0,0
165,9559,0,0,0
165,9622,0,0,0
165,9689,0,0,0
165,9754,0,0,0
165,9824,0,0,0
165,9889,0,0,0
165,9953,0,0,0
166,0021,0,0,0
166,0084,0,0,0
166,015,0,0,0
166,0213,0,0,0
166,0274,0,0,0
166,0335,0,0,0
166,0396,0,0,0
166,0459,0,0,0
166,0524,0,0,0
166,0587,0,0,0
166,0652,0,0,0
166,0716,0,0,0
166,0779,0,0,0
166,0844,0,0,0
166,0907,0,0,0
166,0971,0,0,0
166,1035,0,0,0
166,1097,0,0,0
166,1166,0,0,0
166,1229,0,0,0
166,1295,0,0,0
166,1361,0,0,0
166,1425,0,0,0
166,1491,0,0,0
166,1555,0,0,0
166,1617,0,0,0
166,1679,0,0,0
166,1742,0,0,0
166,1806,0,0,0
166,1869,0,0,0
166,1934,0,0,0
166,1998,0,0,0
166,2062,0,0,0
166,2124,0,0,0
166,2188,0,0,0
166,2251,0,0,0
166,2316,0,0,0
166,238,0,0,0
166,245,0,0,0
166,2518,0,0,0
166,2589,0,0,0
166,2663,0,0,0
166,274,0,0,0
166,2816,0,0,0
166,2887,0,0,0
166,2953,0,0,0
166,3031,0,0,0
166,3105,0,0,0
166,3178,0,0,0
166,3241,0,0,0
166,3348,0,0,0
166,3421,0,0,0
166,3492,0,0,0
166,3555,0,0,0
166,3632,0,0,0
166,3707,0,0,0
166,3777,0,0,0
166,3844,0,0,0
166,3907,0,0,0
166,3973,0,0,0
166,4042,0,0,0
166,4106,0,0,0
166,417,0,0,0
166,4234,0,0,0
166,4297,0,0,0
166,436,0,0,0
166,4424,0,0,0
166,4489,0,0,0
166,4552,0,0,0
166,4615,0,0,0
166,468,0,0,0
166,4744,0,0,0
166,4808,0,0,0
166,4872,0,0,0
166,4935,0,0,0
166,5001,0,0,0
166,5064,0,0,0
166,5126,0,0,0
166,519,0,0,0
166,5255,0,0,0
166,532,0,0,0
166,5381,0,0,0
166,5445,0,0,0
166,5513,0,0,0
166,5575,0,0,0
166,5637,0,0,0
166,5701,0,0,0
166,5767,0,0,0
166,583,0,0,0
166,5894,0,0,0
166,5958,0,0,0
166,6026,0,0,0
166,6089,0,0,0
166,6153,0,0,0
166,6217,0,0,0
166,6281,0,0,0
166,6348,0,0,0
166,641,0,0,0
166,6509,0,0,0
166,6573,0,0,0
166,6641,0,0,0
166,6705,0,0,0
166,6768,0,0,0
166,6833,0,0,0
166,6896,0,0,0
166,6958,0,0,0
166,7023,0,0,0
166,7086,0,0,0
166,7151,0,0,0
166,7213,0,0,0
166,7276,0,0,0
166,7341,0,0,0
166,7405,0,0,0
166,7469,0,0,0
166,7533,0,0,0
166,7597,0,0,0
166,7661,0,0,0
166,7727,0,0,0
166,7788,0,0,0
166,7853,0,0,0
166,7918,0,0,0
166,7981,0,0,0
166,8046,0,0,0
166,811,0,0,0
166,8175,0,0,0
166,8238,0,0,0
166,8302,0,0,0
166,8369,0,0,0
166,8432,0,0,0
166,8496,0,0,0
166,8561,0,0,0
166,8625,0,0,0
166,8689,0,0,0
166,8754,0,0,0
166,8827,0,0,0
166,8894,0,0,0
166,8957,0,0,0
166,9021,0,0,0
166,9084,0,0,0
166,9146,0,0,0
166,9214,0,0,0
166,9278,0,0,0
166,9341,0,0,0
166,9407,0,0,0
166,9471,0,0,0
166,9536,0,0,0
166,9599,0,0,0
166,9668,0,0,0
166,9732,0,0,0
166,9794,0,0,0
166,9862,0,0,0
166,9926,0,0,0
166,9992,0,0,0
167,0056,0,0,0
167,0119,0,0,0
167,0182,0,0,0
167,0243,0,0,0
167,0307,0,0,0
167,0372,0,0,0
167,0438,0,0,0
167,0506,0,0,0
167,0572,0,0,0
167,0639,0,0,0
167,0706,0,0,0
167,077,0,0,0
167,0835,0,0,0
167,0899,0,0,0
167,0963,0,0,0
167,1028,0,0,0
167,109,0,0,0
167,1156,0,0,0
167,122,0,0,0
167,1283,0,0,0
167,1346,0,0,0
167,1409,0,0,0
167,147,0,0,0
167,1536,0,0,0
167,1603,0,0,0
167,1674,0,0,0
167,1741,0,0,0
167,1806,0,0,0
167,1869,0,0,0
167,1933,0,0,0
167,2,0,0,0
167,2064,0,0,0
167,2127,0,0,0
167,2191,0,0,0
167,2256,0,0,0
167,2324,0,0,0
167,2388,0,0,0
167,2452,0,0,0
167,2518,0,0,0
167,2584,0,0,0
167,2647,0,0,0
167,2712,0,0,0
167,2778,0,0,0
167,2843,0,0,0
167,2906,0,0,0
167,2971,0,0,0
167,3035,0,0,0
167,31,0,0,0
167,3164,0,0,0
167,3227,0,0,0
167,3291,0,0,0
167,3356,0,0,0
167,3419,0,0,0
167,3486,0,0,0
167,355,0,0,0
167,3614,0,0,0
167,3679,0,0,0
167,3741,0,0,0
167,3806,0,0,0
167,387,0,0,0
167,3932,0,0,0
167,3994,0,0,0
167,4057,0,0,0
167,412,0,0,0
167,4184,0,0,0
167,4247,0,0,0
167,4312,0,0,0
167,4378,0,0,0
167,4438,0,0,0
167,4506,0,0,0
167,4571,0,0,0
167,4637,0,0,0
167,4702,0,0,0
167,4765,0,0,0
167,483,0,0,0
167,4894,0,0,0
167,4957,0,0,0
167,502,0,0,0
167,5086,0,0,0
167,5153,0,0,0
167,5216,0,0,0
167,5279,0,0,0
167,5344,0,0,0
167,5408,0,0,0
167,5472,0,0,0
167,5536,0,0,0
167,5601,0,0,0
167,5665,0,0,0
167,5728,0,0,0
167,5791,0,0,0
167,5857,0,0,0
167,5921,0,0,0
167,6018,0,0,0
167,6083,0,0,0
167,6148,0,0,0
167,6212,0,0,0
167,6273,0,0,0
167,6343,0,0,0
167,6406,0,0,0
167,6472,0,0,0
167,654,0,0,0
167,6603,0,0,0
167,6675,0,0,0
167,6739,0,0,0
167,6803,0,0,0
167,6866,0,0,0
167,6933,0,0,0
167,6999,0,0,0
167,7061,0,0,0
167,7125,0,0,0
167,719,0,0,0
167,7253,0,0,0
167,7315,0,0,0
167,7379,0,0,0
167,7444,0,0,0
167,7508,0,0,0
167,7572,0,0,0
167,7634,0,0,0
167,77,0,0,0
167,7763,0,0,0
167,7829,0,0,0
167,7895,0,0,0
167,7958,0,0,0
167,8026,0,0,0
167,809,0,0,0
167,8157,0,0,0
167,8222,0,0,0
167,8286,0,0,0
167,8349,0,0,0
167,8412,0,0,0
167,8479,0,0,0
167,8544,0,0,0
167,861,0,0,0
167,8675,0,0,0
167,8739,0,0,0
167,8804,0,0,0
167,8867,0,0,0
167,8931,0,0,0
167,8996,0,0,0
167,9062,0,0,0
167,9125,0,0,0
167,9191,0,0,0
167,9256,0,0,0
167,9323,0,0,0
167,9387,0,0,0
167,945,0,0,0
167,9515,0,0,0
167,9581,0,0,0
167,9647,0,0,0
167,9713,0,0,0
167,9779,0,0,0
167,9843,0,0,0
167,9906,0,0,0
167,997,0,0,0
168,0035,0,0,0
168,0099,0,0,0
168,0163,0,0,0
168,0227,0,0,0
168,0289,0,0,0
168,0354,0,0,0
168,0418,0,0,0
168,0482,0,0,0
168,0552,0,0,0
168,0615,0,0,0
168,068,0,0,0
168,0744,0,0,0
168,0806,0,0,0
168,0874,0,0,0
168,0937,0,0,0
168,1001,0,0,0
168,1067,0,0,0
168,1132,0,0,0
168,12,0,0,0
168,1264,0,0,0
168,1332,0,0,0
168,1398,0,0,0
168,1462,0,0,0
168,1528,0,0,0
168,1592,0,0,0
168,1661,0,0,0
168,1725,0,0,0
168,1789,0,0,0
168,1855,0,0,0
168,192,0,0,0
168,1983,0,0,0
168,2047,0,0,0
168,2112,0,0,0
168,2181,0,0,0
168,2244,0,0,0
168,2307,0,0,0
168,2372,0,0,0
168,2436,0,0,0
168,2502,0,0,0
168,2566,0,0,0
168,2629,0,0,0
168,2695,0,0,0
168,2757,0,0,0
168,2821,0,0,0
168,2885,0,0,0
168,2946,0,0,0
168,3009,0,0,0
168,3071,0,0,0
168,3136,0,0,0
168,3201,0,0,0
168,3265,0,0,0
168,3331,0,0,0
168,3396,0,0,0
168,346,0,0,0
168,3525,0,0,0
168,3589,0,0,0
168,3655,0,0,0
168,372,0,0,0
168,3783,0,0,0
168,385,0,0,0
168,3916,0,0,0
168,398,0,0,0
168,4044,0,0,0
168,4108,0,0,0
168,4174,0,0,0
168,4238,0,0,0
168,4301,0,0,0
168,4368,0,0,0
168,4433,0,0,0
168,4502,0,0,0
168,4565,0,0,0
168,4629,0,0,0
168,4696,0,0,0
168,4767,0,0,0
168,4832,0,0,0
168,4895,0,0,0
168,496,0,0,0
168,5023,0,0,0
168,5086,0,0,0
168,515,0,0,0
168,5216,0,0,0
168,528,0,0,0
168,5345,0,0,0
168,541,0,0,0
168,5475,0,0,0
168,5542,0,0,0
168,564,0,0,0
168,5706,0,0,0
168,5776,0,0,0
168,5841,0,0,0
168,5905,0,0,0
168,5969,0,0,0
168,6037,0,0,0
168,6102,0,0,0
168,6167,0,0,0
168,623,0,0,0
168,6294,0,0,0
168,6361,0,0,0
168,6423,0,0,0
168,6495,0,0,0
168,656,0,0,0
168,6627,0,0,0
168,6698,0,0,0
168,6769,0,0,0
168,6836,0,0,0
168,6901,0,0,0
168,6965,0,0,0
168,7029,0,0,0
168,7095,0,0,0
168,7159,0,0,0
168,7224,0,0,0
168,7288,0,0,0
168,7353,0,0,0
168,7418,0,0,0
168,7482,0,0,0
168,7546,0,0,0
168,761,0,0,0
168,7675,0,0,0
168,7739,0,0,0
168,7802,0,0,0
168,787,0,0,0
168,7933,0,0,0
168,7998,0,0,0
168,8063,0,0,0
168,8127,0,0,0
168,8192,0,0,0
168,8256,0,0,0
168,8322,0,0,0
168,8388,0,0,0
168,8452,0,0,0
168,8516,0,0,0
168,858,0,0,0
168,8646,0,0,0
168,8713,0,0,0
168,8775,0,0,0
168,8841,0,0,0
168,8905,0,0,0
168,8968,0,0,0
168,9034,0,0,0
168,91,0,0,0
168,9167,0,0,0
168,9233,0,0,0
168,9297,0,0,0
168,9368,0,0,0
168,943,0,0,0
168,9494,0,0,0
168,9558,0,0,0
168,9621,0,0,0
168,9692,0,0,0
168,9756,0,0,0
168,9822,0,0,0
168,9888,0,0,0
168,9951,0,0,0
169,0018,0,0,0
169,0082,0,0,0
169,0146,0,0,0
169,0212,0,0,0
169,0276,0,0,0
169,0339,0,0,0
169,0402,0,0,0
169,0466,0,0,0
169,053,0,0,0
169,0619,0,0,0
169,0689,0,0,0
169,0755,0,0,0
169,0817,0,0,0
169,088,0,0,0
169,0942,0,0,0
169,1005,0,0,0
169,1068,0,0,0
169,113,0,0,0
169,1196,0,0,0
169,1259,0,0,0
169,1324,0,0,0
169,1386,0,0,0
169,1448,0,0,0
169,1514,0,0,0
169,1578,0,0,0
169,1642,0,0,0
169,1709,0,0,0
169,1775,0,0,0
169,1845,0,0,0
169,1916,0,0,0
169,1987,0,0,0
169,2055,0,0,0
169,212,0,0,0
169,2186,0,0,0
169,225,0,0,0
169,2315,0,0,0
169,2383,0,0,0
169,2446,0,0,0
169,251,0,0,0
169,2575,0,0,0
169,264,0,0,0
169,2706,0,0,0
169,2771,0,0,0
169,2837,0,0,0
169,2903,0,0,0
169,2965,0,0,0
169,3032,0,0,0
169,3097,0,0,0
169,3163,0,0,0
169,3228,0,0,0
169,3291,0,0,0
169,3356,0,0,0
169,342,0,0,0
169,3485,0,0,0
169,3551,0,0,0
169,3617,0,0,0
169,3682,0,0,0
169,3745,0,0,0
169,3808,0,0,0
169,3878,0,0,0
169,3947,0,0,0
169,4012,0,0,0
169,4077,0,0,0
169,4142,0,0,0
169,4209,0,0,0
169,4272,0,0,0
169,4338,0,0,0
169,4403,0,0,0
169,4466,0,0,0
169,4531,0,0,0
169,4596,0,0,0
169,4663,0,0,0
169,4726,0,0,0
169,4787,0,0,0
169,4858,0,0,0
169,4925,0,0,0
169,4995,0,0,0
169,5059,0,0,0
169,5124,0,0,0
169,519,0,0,0
169,5255,0,0,0
169,5318,0,0,0
169,5418,0,0,0
169,5481,0,0,0
169,5548,0,0,0
169,5613,0,0,0
169,5678,0,0,0
169,5742,0,0,0
169,5806,0,0,0
169,5873,0,0,0
169,5937,0,0,0
169,6002,0,0,0
169,6068,0,0,0
169,6131,0,0,0
169,6196,0,0,0
169,6261,0,0,0
169,6327,0,0,0
169,6391,0,0,0
169,6454,0,0,0
169,6521,0,0,0
169,6585,0,0,0
169,6653,0,0,0
169,6718,0,0,0
169,6785,0,0,0
169,6849,0,0,0
169,6913,0,0,0
169,6977,0,0,0
169,7043,0,0,0
169,7107,0,0,0
169,7174,0,0,0
169,7237,0,0,0
169,7301,0,0,0
169,7366,0,0,0
169,743,0,0,0
169,7493,0,0,0
169,7559,0,0,0
169,7622,0,0,0
169,7687,0,0,0
169,775,0,0,0
169,7814,0,0,0
169,7885,0,0,0
169,7948,0,0,0
169,8013,0,0,0
169,8079,0,0,0
169,8143,0,0,0
169,8208,0,0,0
169,8273,0,0,0
169,8339,0,0,0
169,8402,0,0,0
169,8466,0,0,0
169,8535,0,0,0
169,8601,0,0,0
169,8667,0,0,0
169,873,0,0,0
169,8794,0,0,0
169,886,0,0,0
169,8925,0,0,0
169,8988,0,0,0
169,9056,0,0,0
169,912,0,0,0
169,9188,0,0,0
169,9252,0,0,0
169,9315,0,0,0
169,9382,0,0,0
169,9445,0,0,0
169,951,0,0,0
169,9574,0,0,0
169,9638,0,0,0
169,971,0,0,0
169,9774,0,0,0
169,9841,0,0,0
169,9907,0,0,0
169,997,0,0,0
170,0036,0,0,0
170,01,0,0,0
170,0166,0,0,0
170,0231,0,0,0
170,0294,0,0,0
170,036,0,0,0
170,0428,0,0,0
170,0494,0,0,0
170,0559,0,0,0
170,0623,0,0,0
170,0689,0,0,0
170,0754,0,0,0
170,0816,0,0,0
170,0882,0,0,0
170,0947,0,0,0
170,1013,0,0,0
170,1076,0,0,0
170,1143,0,0,0
170,1208,0,0,0
170,1271,0,0,0
170,1335,0,0,0
170,1399,0,0,0
170,1462,0,0,0
170,1529,0,0,0
170,1593,0,0,0
170,1658,0,0,0
170,1723,0,0,0
170,1788,0,0,0
170,1852,0,0,0
170,1914,0,0,0
170,198,0,0,0
170,2045,0,0,0
170,2108,0,0,0
170,2172,0,0,0
170,2237,0,0,0
170,2302,0,0,0
170,2365,0,0,0
170,2431,0,0,0
170,2496,0,0,0
170,2559,0,0,0
170,2623,0,0,0
170,2687,0,0,0
170,2751,0,0,0
170,2815,0,0,0
170,2881,0,0,0
170,2945,0,0,0
170,3013,0,0,0
170,3078,0,0,0
170,3141,0,0,0
170,3205,0,0,0
170,327,0,0,0
170,3335,0,0,0
170,34,0,0,0
170,3464,0,0,0
170,353,0,0,0
170,3593,0,0,0
170,3654,0,0,0
170,372,0,0,0
170,3781,0,0,0
